"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Superintendência / SC","815026/2013","Requerimento de Registro de Extração","Registro de Extração","82.926.585/0001-30","Rio Fortuna Prefeitura","RIO FORTUNA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815027/2013","Requerimento de Registro de Extração","Registro de Extração","82.926.585/0001-30","Rio Fortuna Prefeitura","RIO FORTUNA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815028/2013","Requerimento de Registro de Extração","Registro de Extração","82.926.585/0001-30","Rio Fortuna Prefeitura","RIO FORTUNA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815029/2006","Requerimento de Registro de Extração","Registro de Extração","83.102.632/0001-93","Prefeitura Municipal de Imbuia","IMBUIA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815031/2019","Requerimento de Registro de Extração","Registro de Extração","83.102.319/0001-55","Prefeitura Municipal de Luis Alves","MASSARANDUBA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815032/2014","Requerimento de Registro de Extração","Registro de Extração","82.939.398/0001-90","Município Água Doce","ÁGUA DOCE - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815034/2019","Requerimento de Registro de Extração","Registro de Extração","83.102.699/0001-28","Prefeitura Municipal de Presidente Nereu","PRESIDENTE NEREU - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815035/2012","Requerimento de Registro de Extração","Registro de Extração","82.814.260/0001-65","Prefeitura Municipal de Ipira","IPIRA - SC","BASALTO","Revestimento","Sim"
"Superintendência / SC","815044/2005","Requerimento de Registro de Extração","Registro de Extração","83.102.574/0001-06","Prefeitura Municipal de Rio do Sul","IBIRAMA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815050/2013","Requerimento de Registro de Extração","Registro de Extração","83.102.426/0001-83","Prefeitura Municipal de Dona Emma","IBIRAMA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815055/2011","Requerimento de Registro de Extração","Registro de Extração","82.892.290/0001-90","Prefeitura Municipal de Antônio Carlos","ANTÔNIO CARLOS - SC","AREIA","Construção civil","Sim"
"Superintendência / SC","815055/2018","Requerimento de Registro de Extração","Registro de Extração","01.614.374/0001-60","Município de Alto Bela Vista","ALTO BELA VISTA - SC","BASALTO","Revestimento","Sim"
"Superintendência / SC","815056/2018","Requerimento de Registro de Extração","Registro de Extração","01.614.374/0001-60","Município de Alto Bela Vista","ALTO BELA VISTA - SC","BASALTO","Revestimento","Sim"
"Superintendência / SC","815058/2015","Requerimento de Registro de Extração","Registro de Extração","83.102.814/0001-64","Município de Rodeio","RODEIO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815060/2017","Requerimento de Registro de Extração","Registro de Extração","82.558.909/0001-24","Prefeitura Municipal de Lauro Müller","LAURO MÜLLER - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815061/2007","Requerimento de Registro de Extração","Registro de Extração","83.102.541/0001-58","Prefeitura Municipal de Porto União","PORTO UNIÃO - SC","BASALTO","Revestimento","Sim"
"Superintendência / SC","815065/2018","Requerimento de Registro de Extração","Registro de Extração","82.916.826/0001-60","Prefeitura Municipal de Nova Veneza","NOVA VENEZA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815066/2018","Requerimento de Registro de Extração","Registro de Extração","82.916.826/0001-60","Prefeitura Municipal de Nova Veneza","SIDERÓPOLIS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815067/2010","Requerimento de Registro de Extração","Registro de Extração","78.497.492/0001-60","Prefeitura Municipal de Timbó Grande","TIMBÓ GRANDE - SC","BASALTO, BASALTO","Brita, Revestimento","Sim"
"Superintendência / SC","815070/2002","Requerimento de Registro de Extração","Registro de Extração","82.928.706/0001-82","Prefeitura Municipal de Laguna","LAGUNA - SC","SAIBRO","Revestimento","Sim"
"Superintendência / SC","815071/2007","Requerimento de Registro de Extração","Registro de Extração","82.928.672/0001-26","Prefeitura Municipal de Treze de Maio","TREZE DE MAIO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815082/2006","Requerimento de Registro de Extração","Registro de Extração","83.102.806/0001-18","Rio dos Cedros Prefeitura","RIO DOS CEDROS - SC","GRANITO GNÁISSICO","Construção civil","Sim"
"Superintendência / SC","815083/2006","Requerimento de Registro de Extração","Registro de Extração","83.102.806/0001-18","Rio dos Cedros Prefeitura","RIO DOS CEDROS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815083/2017","Requerimento de Registro de Extração","Registro de Extração","82.926.544/0001-43","Prefeitura Municipal de Orleans","ORLEANS - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815086/2008","Requerimento de Registro de Extração","Registro de Extração","83.102.467/0001-70","Prefeitura Municipal de Corupá","CORUPÁ - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815088/2018","Requerimento de Registro de Extração","Registro de Extração","01.606.852/0001-90","Municipio de Bocaina do Sul","BOCAINA DO SUL - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815089/2017","Requerimento de Registro de Extração","Registro de Extração","01.610.566/0001-06","Prefeitura Municipal de Palmeira","PALMEIRA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815089/2018","Requerimento de Registro de Extração","Registro de Extração","01.606.852/0001-90","Municipio de Bocaina do Sul","BOCAINA DO SUL - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815090/2017","Requerimento de Registro de Extração","Registro de Extração","95.991.071/0001-00","Prefeitura Municipal de Rio Rufino","RIO RUFINO - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815091/2017","Requerimento de Registro de Extração","Registro de Extração","82.777.343/0001-21","Prefeitura Municipal de Bom Retiro","BOM RETIRO - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815091/2018","Requerimento de Registro de Extração","Registro de Extração","83.024.505/0001-13","Prefeitura Municipal de Seara","SEARA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815092/2018","Requerimento de Registro de Extração","Registro de Extração","83.024.505/0001-13","Prefeitura Municipal de Seara","SEARA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815097/2017","Requerimento de Registro de Extração","Registro de Extração","83.102.574/0001-06","Prefeitura Municipal de Rio do Sul","LONTRAS - SC","GRANITO, GRANITO","Brita, Revestimento","Sim"
"Superintendência / SC","815098/2018","Requerimento de Registro de Extração","Registro de Extração","79.373.767/0001-16","Prefeitura Municipal de Apiúna","APIÚNA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815099/2018","Requerimento de Registro de Extração","Registro de Extração","79.373.767/0001-16","Prefeitura Municipal de Apiúna","APIÚNA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815100/2007","Requerimento de Registro de Extração","Registro de Extração","82.928.672/0001-26","Prefeitura Municipal de Treze de Maio","TREZE DE MAIO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815100/2017","Requerimento de Registro de Extração","Registro de Extração","82.827.148/0001-69","Município de Pinheiro Preto","PINHEIRO PRETO - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815100/2018","Requerimento de Registro de Extração","Registro de Extração","79.373.767/0001-16","Prefeitura Municipal de Apiúna","APIÚNA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815101/2007","Requerimento de Registro de Extração","Registro de Extração","82.928.672/0001-26","Prefeitura Municipal de Treze de Maio","TREZE DE MAIO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815101/2008","Requerimento de Registro de Extração","Registro de Extração","83.102.681/0001-26","Municipio de Pouso Redondo","POUSO REDONDO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815102/2012","Requerimento de Registro de Extração","Registro de Extração","83.102.392/0001-27","Prefeitura Municipal de Major Vieira","MAJOR VIEIRA - SC","ARENITO, FOLHELHO","Brita, Construção civil","Sim"
"Superintendência / SC","815103/2015","Requerimento de Registro de Extração","Registro de Extração","82.827.148/0001-69","Município de Pinheiro Preto","PINHEIRO PRETO - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815103/2017","Requerimento de Registro de Extração","Registro de Extração","83.102.806/0001-18","Rio dos Cedros Prefeitura","RIO DOS CEDROS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815104/2001","Requerimento de Registro de Extração","Registro de Extração","83.102.418/0001-37","Prefeitura Municipal de Ibirama","IBIRAMA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815104/2007","Requerimento de Registro de Extração","Registro de Extração","83.102.533/0001-01","Prefeitura Municipal de Papanduva","PAPANDUVA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815104/2018","Requerimento de Registro de Extração","Registro de Extração","82.915.026/0001-24","Município de Maracajá","FORQUILHINHA - SC, MARACAJÁ - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815105/2018","Requerimento de Registro de Extração","Registro de Extração","82.915.026/0001-24","Município de Maracajá","FORQUILHINHA - SC, MARACAJÁ - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815106/2017","Requerimento de Registro de Extração","Registro de Extração","83.102.673/0001-80","Prefeitura Municipal de Petrolândia","PETROLÂNDIA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815106/2018","Requerimento de Registro de Extração","Registro de Extração","82.915.026/0001-24","Município de Maracajá","FORQUILHINHA - SC, MARACAJÁ - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815107/2010","Requerimento de Registro de Extração","Registro de Extração","83.102.392/0001-27","Prefeitura Municipal de Major Vieira","MAJOR VIEIRA - SC","ARENITO, FOLHELHO","Brita, Brita","Sim"
"Superintendência / SC","815107/2017","Requerimento de Registro de Extração","Registro de Extração","83.102.673/0001-80","Prefeitura Municipal de Petrolândia","PETROLÂNDIA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815109/2018","Requerimento de Registro de Extração","Registro de Extração","81.531.162/0001-58","Prefeitura Municipal de Forquilhinha","FORQUILHINHA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815111/2014","Requerimento de Registro de Extração","Registro de Extração","83.102.533/0001-01","Prefeitura Municipal de Papanduva","PAPANDUVA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815127/2010","Requerimento de Registro de Extração","Registro de Extração","83.024.687/0001-22","Prefeitura Municipal de Anchieta","ANCHIETA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815128/2017","Requerimento de Registro de Extração","Registro de Extração","83.102.699/0001-28","Prefeitura Municipal de Presidente Nereu","PRESIDENTE NEREU - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815130/2014","Requerimento de Registro de Extração","Registro de Extração","82.930.181/0001-10","URUSSANGA-PREFEITURA","URUSSANGA - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815130/2018","Requerimento de Registro de Extração","Registro de Extração","83.074.294/0001-23","Municipio de Rio de Rio das Antas","RIO DAS ANTAS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815131/2010","Requerimento de Registro de Extração","Registro de Extração","07.517.504/0001-22","10° Batalhão de Engenharia de Construção","SÃO JOAQUIM - SC","BASALTO","Brita","Sim"
"Superintendência / SC","815131/2018","Requerimento de Registro de Extração","Registro de Extração","83.074.294/0001-23","Municipio de Rio de Rio das Antas","RIO DAS ANTAS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815132/2018","Requerimento de Registro de Extração","Registro de Extração","83.074.294/0001-23","Municipio de Rio de Rio das Antas","CAÇADOR - SC, RIO DAS ANTAS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815133/2010","Requerimento de Registro de Extração","Registro de Extração","82.765.488/0001-02","Prefeitura Municipal de Taió","TAIÓ - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815133/2018","Requerimento de Registro de Extração","Registro de Extração","83.074.294/0001-23","Municipio de Rio de Rio das Antas","RIO DAS ANTAS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815134/2018","Requerimento de Registro de Extração","Registro de Extração","83.074.294/0001-23","Municipio de Rio de Rio das Antas","RIO DAS ANTAS - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815135/2015","Requerimento de Registro de Extração","Registro de Extração","75.326.066/0001-75","Prefeitura Municipal de Otacilio Costa","OTACÍLIO COSTA - SC, PALMEIRA - SC","CASCALHO","Construção civil","Sim"
"Superintendência / SC","815135/2018","Requerimento de Registro de Extração","Registro de Extração","83.102.632/0001-93","Prefeitura Municipal de Imbuia","IMBUIA - SC, VIDAL RAMOS - SC","SAIBRO","Construção civil","Sim"
"Superintendência / SC","815137/2007","Requerimento de Registro de Extração","Registro de Extração","01.610.566/0001-06","Prefeitura Municipal de Palmeira","PALMEIRA - SC","BASALTO","Brita","Sim"
